u_2,u_3,u_6,P_g2_mw,P_g3_mw,P_g6_mw,P_s8_mw,P_load_total_mw,label,critical_real,critical_imag,slack_power_mw
0,0,1,0.0,0.0,33.44210666996026,94.36116392915886,270.7241165896336,1,0.723078966779799,3.946982085278949,151.0880772635423
0,0,1,0.0,0.0,35.130035828222084,94.90339768220434,209.35055984761067,1,0.80955386130864,3.4404761341647445,82.75019022192086
0,0,1,0.0,0.0,31.98521147992673,93.45250780220141,203.0398770200624,1,0.6537288868481337,3.479023694302792,80.77506143060818
0,0,1,0.0,0.0,33.460614391124786,95.79249624564326,255.91271735776462,1,0.9008386146510596,3.7531405395961897,133.46370645448303
0,0,1,0.0,0.0,38.88956419294227,98.03947508805895,248.1534526474437,1,1.18498780573438,3.4940656971655426,117.1739356310083
0,0,1,0.0,0.0,34.11646149906888,95.69103830467387,188.18297456179627,1,0.9531227338411887,3.1653611854300414,60.86790294604919
0,0,1,0.0,0.0,35.01998493329516,80.60391472621087,269.7559644638112,0,-0.19698440256502264,0.0,162.22241646049144
0,0,1,0.0,0.0,33.32681459211325,93.59310223871748,206.19481538209814,1,0.6603421793057856,3.4982958121286765,82.57043414609896
0,0,1,0.0,0.0,33.06659490888872,95.84540337894583,241.48504950590416,1,0.905957566832223,3.6431007401848916,118.20536052866122
0,0,1,0.0,0.0,36.28100854864907,94.54090473559886,203.64163479953075,1,0.7735601540138046,3.412625272872704,75.91717005220869
0,0,1,0.0,0.0,46.304435765835436,72.9989249002065,194.15436872793543,0,-0.19827122441464193,0.0,77.2840059433909
0,0,1,0.0,0.0,35.23304152975177,95.66254174040293,185.22166337817075,1,0.954991602165224,3.134458697396204,56.678637044370376
0,0,1,0.0,0.0,30.30288833931602,92.08086229342459,212.8866119547787,1,0.47788952890200365,3.6373277258240524,94.25263243456263
0,0,1,0.0,0.0,30.77971682066091,59.03878678348518,201.24201696199745,0,-0.19889016690870262,0.0,115.13542879145307
0,0,1,0.0,0.0,36.77873708567309,92.08430141777556,220.6447318484798,1,0.4412932920519687,3.691979429504233,95.7488618451917
0,0,1,0.0,0.0,36.58026081611726,94.4430031424541,204.62993472099492,1,0.758777223152078,3.4283419633269276,76.74216472084117
0,0,1,0.0,0.0,49.201418340523524,85.40090713418452,185.76624868156475,0,-0.1939717163612933,3.5872735251831593,53.1479162372532
0,0,1,0.0,0.0,33.386600833802184,93.27201279144913,194.0888746290436,1,0.6497505072118239,3.405297282690138,70.13176687586316
0,0,1,0.0,0.0,36.26611819328121,95.18983270146533,221.06769597214117,1,0.823279245378693,3.522173626612594,93.68145506852716
0,0,1,0.0,0.0,38.62809234918735,95.18850765138451,196.29289450468386,1,0.8657744404488117,3.2924636803725797,65.19233572980974
0,0,1,0.0,0.0,45.33718313476311,88.26207199019183,205.43926652281704,1,0.030010405623043225,3.689575257014607,74.7023890753899
0,0,1,0.0,0.0,35.73641179498523,94.55499986408842,260.74484404065674,1,0.7244087789686211,3.862283333117448,137.52504242033345
0,0,1,0.0,0.0,30.962456776280433,94.64476584405979,263.78096314648496,1,0.770278519931026,3.8898338386128115,145.82864881823187
0,0,1,0.0,0.0,38.23885489002014,95.21405079652132,222.87251686872105,1,0.817741760611282,3.5339312063080803,93.52850335015047
0,0,1,0.0,0.0,31.615123269469994,92.10680940034514,266.3113750561315,1,0.4433406809329403,4.032759289365035,150.40787805939505
0,0,1,0.0,0.0,33.793196242525674,93.01109820153722,240.23277890588213,1,0.539984591695545,3.80253799411276,118.86999689773965
0,0,1,0.0,0.0,33.76853781408782,93.48689581109767,251.37459706392463,1,0.5957084467690392,3.8597297692873345,130.46206088972258
0,0,1,0.0,0.0,32.15057779638094,92.98963836646709,223.23277346216562,1,0.5621965886467559,3.675997876886043,102.41601633134718
0,0,1,0.0,0.0,41.58109148858509,29.96938728905012,189.36830094095163,0,-0.1996598956714708,0.0,121.80656943725836
0,0,1,0.0,0.0,37.63180951401481,92.52431595316529,196.83899553617383,1,0.5472661154873031,3.471004364948762,69.38547264968813
